id,value
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1364.1498,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1367,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1115,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1024,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1023,1000
0.1029,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1039,1000
0.39.99.206.348.524.576.683.803.1040,1000
0.39.99.206.348.524.576.683.803.1042,
0.39.99.206.348.524.576.683.803.1042.1668,1000
0.39.99.206.348.524.576.683.803.1042.1674,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041,1000
0.1.3.7.19.31.54.95.122.207.256.476.599.1063,
0.1.3.7.19.31.54.95.122.207.256.476.599.1063.2171,1000
0.1.3.7.19.31.54.95.122.207.256.476.599.1063.2172,1000
0.1.3.7.19.31.54.95.122.207.256.476.599.1064,
0.1.3.7.19.31.54.95.122.207.256.476.599.1064.1788,1000
0.1.3.7.19.31.54.95.122.207.256.476.599.1064.1790,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1069,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1069.2113,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1069.2118,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1071,1000
0.1.3.8.37.66.134.193.244.1073,1000
0.1.3.8.37.66.134.193.244.1074,
0.1.3.8.37.66.134.193.244.1074.1095,1000
0.1.3.8.37.66.134.193.244.1074.1096,
0.1.3.8.37.66.134.193.244.1074.1096.1396,1000
0.1.3.8.37.66.134.193.244.1074.1096.1398,1000
0.1.3.7.19.30.32.50.58.182.749.1080,
0.1.3.7.19.30.32.50.58.182.749.1080.1743,1000
0.1.3.7.19.30.32.50.58.182.749.1080.1746,1000
0.1.3.7.19.30.32.50.58.182.749.1082,
0.1.3.7.19.30.32.50.58.182.749.1082.1893,1000
0.1.3.7.19.30.32.50.58.182.749.1082.1899,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1081,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1480,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1430,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1089,
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1089.1824,
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1089.1824.2052,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1089.1824.2053,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1089.1828,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.651.1091,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1123,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1123.1479,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1123.1479.1614,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1123.1479.1618,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1123.1482,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1124,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1124.1138,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020.1124.1139,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1143,
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1143.1206,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1143.1209,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1145,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1159,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1160,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1160.1432,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1160.1433,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1164,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166,1000
0.1.3.7.19.30.32.50.58.183.228.569.784.1072.1173,1000
0.2.5.13.53.92.150.155.267.321.481.1175,1000
0.2.5.13.53.92.150.155.267.321.481.1179,
0.2.5.13.53.92.150.155.267.321.481.1179.1208,1000
0.2.5.13.53.92.150.155.267.321.481.1179.1211,
0.2.5.13.53.92.150.155.267.321.481.1179.1211.1898,1000
0.2.5.13.53.92.150.155.267.321.481.1179.1211.1904,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.983.1176,1000
0.1.3.7.19.30.32.50.58.183.228.569.784.1072.1177,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.983.1180,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.983.1180.1954,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.983.1180.1958,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.935.1194,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.935.1199,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1195,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.591.1197,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.591.1202,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.591.1202.1219,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.591.1202.1224,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1200,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.473.815.1217,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.473.815.1222,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1115.1218,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1115.1223,1000
0.209.265.325.357.408.537.619.739.1227,
0.209.265.325.357.408.537.619.739.1227.1290,1000
0.209.265.325.357.408.537.619.739.1227.1293,1000
0.209.265.325.357.408.537.619.739.1231,
0.209.265.325.357.408.537.619.739.1231.1768,
0.209.265.325.357.408.537.619.739.1231.1768.1881,
0.209.265.325.357.408.537.619.739.1231.1768.1881.1929,1000
0.209.265.325.357.408.537.619.739.1231.1768.1881.1935,1000
0.209.265.325.357.408.537.619.739.1231.1768.1883,1000
0.209.265.325.357.408.537.619.739.1231.1772,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1229,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233,1000
0.39.100.158.172.264.470.644.1241,
0.39.100.158.172.264.470.644.1241.1369,
0.39.100.158.172.264.470.644.1241.1369.1633,1000
0.39.100.158.172.264.470.644.1241.1369.1636,1000
0.39.100.158.172.264.470.644.1241.1371,1000
0.39.100.158.172.264.470.644.1246,
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245,
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1533,
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1533.1953,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1533.1957,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1539,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1250,
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1250.1423,
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1250.1423.1642,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1250.1423.1647,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1250.1427,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1195.1257,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1195.1259,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1263,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1385,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1913,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1913.2003,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1913.2006,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1917,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1200.1264,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1200.1266,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1039.1268,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1039.1269,1000
0.1.3.7.19.31.54.95.121.152.205.261.428.846.1272,1000
0.1.3.7.19.31.54.95.121.152.205.261.428.846.1274,
0.1.3.7.19.31.54.95.121.152.205.261.428.846.1274.1356,1000
0.1.3.7.19.31.54.95.121.152.205.261.428.846.1274.1357,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1052.1278,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1052.1281,
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1052.1281.1404,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1052.1281.1406,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1304,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1304.2027,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1304.2031,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1285,1000
0.209.265.325.357.408.537.619.736.914.1299,
0.209.265.325.357.408.537.619.736.914.1299.1531,1000
0.209.265.325.357.408.537.619.736.914.1299.1537,1000
0.209.265.325.357.408.537.619.736.914.1301,
0.209.265.325.357.408.537.619.736.914.1301.1544,1000
0.209.265.325.357.408.537.619.736.914.1301.1545,
0.209.265.325.357.408.537.619.736.914.1301.1545.2056,1000
0.209.265.325.357.408.537.619.736.914.1301.1545.2062,1000
0.2.5.13.53.91.116.138.216.350.361.889.1305,1000
0.2.5.13.53.91.116.138.216.350.361.889.1307,
0.2.5.13.53.91.116.138.216.350.361.889.1307.1512,1000
0.2.5.13.53.91.116.138.216.350.361.889.1307.1514,
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1311,
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1311.1607,
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1311.1607.1822,1000
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1311.1607.1826,1000
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1311.1610,1000
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1314,
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1314.1734,1000
0.1.3.7.19.31.54.95.121.153.199.412.854.913.1314.1737,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.716.876.1312,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.716.876.1315,1000
0.209.265.325.357.413.534.540.656.718.969.1019.1321.1327,
0.209.265.325.357.413.534.540.656.718.969.1019.1321.1327.1624,1000
0.209.265.325.357.413.534.540.656.718.969.1019.1321.1327.1627,1000
0.209.265.325.357.413.534.540.656.718.969.1019.1321.1329,1000
0.341.589.631.971.1344,
0.341.589.631.971.1344.1710,
0.341.589.631.971.1344.1710.2071,
0.341.589.631.971.1344.1710.2071.2260,1000
0.341.589.631.971.1344.1710.2071.2269,1000
0.341.589.631.971.1344.1710.2074,1000
0.341.589.631.971.1344.1712,1000
0.341.589.631.971.1348,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1354,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1354.1413,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1354.1416,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1573,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1573.1600,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1573.1603,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1574,1000
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1387,
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1387.1886,1000
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1387.1887,1000
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1390,1000
0.39.100.158.172.264.470.642.818.847.1411,1000
0.39.100.158.172.264.470.642.818.847.1414,1000
0.25.78.85.90.226.498.543.812.1420,
0.25.78.85.90.226.498.543.812.1420.1511,1000
0.25.78.85.90.226.498.543.812.1420.1513,1000
0.25.78.85.90.226.498.543.812.1424,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1438,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1438.1857,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1438.1857.1866,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1438.1857.1871,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1438.1859,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366.1441,1000
0.25.78.85.90.226.500.955.991.1448,
0.25.78.85.90.226.500.955.991.1448.1594,
0.25.78.85.90.226.500.955.991.1448.1594.1849,1000
0.25.78.85.90.226.500.955.991.1448.1594.1853,1000
0.25.78.85.90.226.500.955.991.1448.1596,1000
0.25.78.85.90.226.500.955.991.1451,
0.25.78.85.90.226.500.955.991.1451.2026,
0.25.78.85.90.226.500.955.991.1451.2026.2177,
0.25.78.85.90.226.500.955.991.1451.2026.2177.2207,1000
0.25.78.85.90.226.500.955.991.1451.2026.2177.2211,1000
0.25.78.85.90.226.500.955.991.1451.2026.2178,1000
0.25.78.85.90.226.500.955.991.1451.2030,
0.25.78.84.145.232.236.271.318.594.945.1059.1463,1000
0.25.78.84.145.232.236.271.318.594.945.1059.1465,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1941,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1941.2116,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1941.2121,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1942,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1466,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1470,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1470.1635,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1470.1638,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1472,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473,1000
0.25.78.85.89.139.196.439.506.1478,1000
0.25.78.85.89.139.196.439.506.1481,
0.25.78.85.89.139.196.439.506.1481.1805,
0.25.78.85.89.139.196.439.506.1481.1805.1939,
0.25.78.85.89.139.196.439.506.1481.1805.1939.1944,1000
0.25.78.85.89.139.196.439.506.1481.1805.1939.1947,1000
0.25.78.85.89.139.196.439.506.1481.1805.1940,1000
0.25.78.85.89.139.196.439.506.1481.1810,
0.25.78.85.89.139.196.439.506.1481.1810.1928,
0.25.78.85.89.139.196.439.506.1481.1810.1928.2223,1000
0.25.78.85.89.139.196.439.506.1481.1810.1928.2230,1000
0.25.78.85.89.139.196.439.506.1481.1810.1934,1000
0.25.78.85.90.226.498.543.811.1326.1486,1000
0.25.78.85.90.226.498.543.811.1326.1488,
0.25.78.85.90.226.498.543.811.1326.1488.1595,
0.25.78.85.90.226.498.543.811.1326.1488.1595.1803,
0.25.78.85.90.226.498.543.811.1326.1488.1595.1803.2261,1000
0.25.78.85.90.226.498.543.811.1326.1488.1595.1803.2270,1000
0.25.78.85.90.226.498.543.811.1326.1488.1595.1808,1000
0.25.78.85.90.226.498.543.811.1326.1488.1597,
0.25.78.85.90.226.498.543.811.1326.1488.1597.1961,1000
0.25.78.85.90.226.498.543.811.1326.1488.1597.1964,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1495,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1495.1671,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1495.1677,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1496,1000
0.1501,
0.1501.2035,1000
0.1501.2038,
0.1501.2038.2254,1000
0.1501.2038.2255,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1585,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1585.2001,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1585.2002,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1592,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1508,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1504,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1519,
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1519.1669,
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1519.1669.2055,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1519.1669.2061,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1519.1675,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794.1473.1521,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1115.1223.1520,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1115.1223.1522,1000
0.1540,
0.1540.1566,1000
0.1540.1570,
0.1540.1570.1626,
0.1540.1570.1626.2225,1000
0.1540.1570.1626.2232,1000
0.1540.1570.1629,
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1310.1541,1000
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1310.1542,1000
0.1554,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1672,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1672.1924,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1672.1924.2095,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1672.1924.2099,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1672.1925,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1678,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1569,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1071.1579,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1581,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588,
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1865,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1870,
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1870.2125,
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1870.2125.2221,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1870.2125.2228,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1102.1588.1870.2128,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1071.1586,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1504.1601,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1504.1604,1000
0.25.78.85.90.226.498.543.812.1420.1513.1606,1000
0.25.78.85.90.226.498.543.812.1420.1513.1609,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1350.1615,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1350.1619,1000
0.1623,
0.1.3.7.19.31.54.95.121.153.199.407.779.1634,1000
0.1.3.7.19.31.54.95.121.153.199.407.779.1637,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1160.1433.1644,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669.1160.1433.1649,1000
0.1.3.8.37.65.125.142.223.397.415.1098.1655,1000
0.1.3.8.37.65.125.142.223.397.415.1098.1660,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1657,1000
0.25.78.84.145.232.234.344.488.893.1658,1000
0.25.78.84.145.232.234.344.488.893.1663,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1684,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1691,
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1691.1920,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1691.1921,1000
0.1.3.7.19.31.54.95.121.153.199.407.775.1602.1685,1000
0.1.3.7.19.31.54.95.121.153.199.407.775.1602.1692,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1686,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1946,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1946.2059,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1946.2065,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1949,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1695,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1690,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1690.2117,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1690.2122,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1697,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1697.1770,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033.1697.1774,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1693,1000
0.209.265.325.357.408.537.619.739.1227.1293.1698,1000
0.635.816.1591.1699,1000
0.635.816.1591.1701,
0.635.816.1591.1701.1730,1000
0.635.816.1591.1701.1732,
0.635.816.1591.1701.1732.1778,1000
0.635.816.1591.1701.1732.1779,
0.209.265.325.357.408.537.619.739.1227.1293.1700,1000
0.1.3.8.37.66.135.224.508.557.737.1702,1000
0.1.3.8.37.66.135.224.508.557.737.1704,1000
0.1707,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1367.1731,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1367.1733,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1693.1745,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1693.1745.1915,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1693.1745.1919,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838.1233.1662.1693.1748,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1470.1638.1749,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1470.1638.1751,1000
0.1.3.7.19.30.32.50.58.182.748.1534.1759,1000
0.1.3.7.19.30.32.50.58.182.748.1534.1762,
0.2.5.12.29.34.40.45.61.104.166.280.294.517.1769,1000
0.2.5.12.29.34.40.45.61.104.166.280.294.517.1773,1000
0.1775,
0.1775.1852,1000
0.1775.1856,
0.613.702.899.1783,1000
0.613.702.899.1784,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1504.1604.1795,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1504.1604.1797,1000
0.1.3.7.19.31.54.95.122.203.210.442.1806,1000
0.1.3.7.19.31.54.95.122.203.210.442.1811,1000
0.209.265.325.357.408.537.619.736.911.942.1807,1000
0.209.265.325.357.408.537.619.736.911.942.1812,
0.209.265.325.357.408.537.619.736.911.942.1812.2237,1000
0.209.265.325.357.408.537.619.736.911.942.1812.2239,1000
0.25.78.85.90.226.500.955.990.1449.1659.1814,1000
0.25.78.85.90.226.500.955.990.1449.1659.1816,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.766.1815,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.766.1817,1000
0.39.100.158.172.263.743.821.1725.1821,1000
0.635.816.1584.1620.1823,
0.635.816.1584.1620.1823.2073,1000
0.635.816.1584.1620.1823.2076,1000
0.635.816.1584.1620.1827,
0.635.816.1584.1620.1827.2016,
0.635.816.1584.1620.1827.2016.2224,1000
0.635.816.1584.1620.1827.2016.2231,1000
0.635.816.1584.1620.1827.2021,
0.39.100.158.172.263.743.821.1725.1825,1000
0.1831,1000
0.1832,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1496.1835,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1496.1836,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795.857.1054.1837,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795.857.1054.1839,
